race_all	         1.1160000E+00	0.8	1.2
hill_se	         8.5200000E-01	0.8	1.2
hill_main	         8.5800000E-01	0.8	1.2
hill_mang	         9.0300000E-01	0.8	1.2
riv_h1	         4.7994430E+03	100.0	10000.0
riv_h2	         8.3679510E+03	100.0	10000.0
riv_h3	         3.2648100E+03	100.0	10000.0
riv_c1	         1.8167410E+03	100.0	10000.0
riv_gview	         2.4467780E+03	50.0	5000.0
riv_john	         6.6687400E+02	50.0	5000.0
sy_sy_mor_l0	         2.4400000E-01	0.0001	0.3
sy_sy_mor_l1	         5.6000000E-02	0.0001	0.3
sy_ss_rest	         1.0000000E-03	1e-06	0.001
sy_ss_mor_l0	         1.0000000E-03	1e-06	0.001
sy_ss_mor_l1	         1.0000000E-03	1e-06	0.001
sy_riv_g23	         2.2100000E-01	0.0001	0.3
sy_riv_g24	         2.8200000E-01	0.0001	0.3
sy_ter33	         8.2000000E-02	0.0001	0.3
sy_ter34	         7.1000000E-02	0.0001	0.3
sy_ter35	         2.7800000E-01	0.0001	0.3
sy_h_flat1	         2.7100000E-01	0.0001	0.3
sy_h_flat2	         1.8800000E-01	0.0001	0.3
sy_h_flat3	         1.8100000E-01	0.0001	0.3
sy_h_flat4	         1.4000000E-01	0.0001	0.3
sy_h_flat5	         1.2900000E-01	0.0001	0.3
sy_mang16	         1.6300000E-01	0.0001	0.3
sy_riv_g25	         3.6000000E-02	0.0001	0.3
sy_h_flat6	         2.6000000E-01	0.0001	0.3
sy_riv_g26	         2.3900000E-01	0.0001	0.3
sy_h_flat7	         2.3900000E-01	0.0001	0.3
sy_h_flat8	         2.9500000E-01	0.0001	0.3
sy_ter36	         2.1300000E-01	0.0001	0.3
sy_ter37	         1.0900000E-01	0.0001	0.3
sy_ter38	         1.1500000E-01	0.0001	0.3
sy_riv_g27	         2.6000000E-01	0.0001	0.3
sy_sandy31	         1.3900000E-01	0.0001	0.3
sy_sandy32	         2.1100000E-01	0.0001	0.3
sy_mang17	         2.7800000E-01	0.0001	0.3
sy_mang18	         1.1800000E-01	0.0001	0.3
sy_mang19	         2.1200000E-01	0.0001	0.3
sy_mang20	         4.1000000E-02	0.0001	0.3
sy_mang21	         2.2000000E-02	0.0001	0.3
sy_hill11	         9.3000000E-02	0.0001	0.3
sy_hill12	         7.5000000E-02	0.0001	0.3
sy_hill13	         1.9800000E-01	0.0001	0.3
sy_h_flat9	         2.8400000E-01	0.0001	0.3
sy_h_flat10	         2.3300000E-01	0.0001	0.3
sy_ter14	         2.9900000E-01	0.0001	0.3
sy_ter15	         2.1700000E-01	0.0001	0.3
sy_mang22	         2.9100000E-01	0.0001	0.3
sy_riv_g28	         1.6000000E-01	0.0001	0.3
sy_riv_g29	         1.1500000E-01	0.0001	0.3
sy_riv_g30	         1.4100000E-01	0.0001	0.3
sy_ter39	         2.8300000E-01	0.0001	0.3
sy_h_flat45	         3.6000000E-02	0.0001	0.3
sy_h_flat46	         2.0000000E-01	0.0001	0.3
sy_h_flat51	         1.0000000E-02	0.0001	0.3
sy_riv_g60	         2.4700000E-01	0.0001	0.3
sy_riv_g61	         2.4900000E-01	0.0001	0.3
sy_riv_g62	         1.4600000E-01	0.0001	0.3
sy_sandy70	         2.7000000E-02	0.0001	0.3
sy_ter80	         4.4000000E-02	0.0001	0.3
sy_ter81	         1.4200000E-01	0.0001	0.3
sy_ter82	         2.3300000E-01	0.0001	0.3
sy_ter83	         3.6000000E-02	0.0001	0.3
sy_ter84	         5.3000000E-02	0.0001	0.3
sy_ter85	         4.4000000E-02	0.0001	0.3
sy_sandy71	         1.6000000E-01	0.0001	0.3
sy_riv_g63	         2.0100000E-01	0.0001	0.3
sy_ter86	         1.3900000E-01	0.0001	0.3
sy_ter87	         1.6000000E-01	0.0001	0.3
sy_ter88	         1.3600000E-01	0.0001	0.3
sy_h_flat89	         1.9100000E-01	0.0001	0.3
kh_lake	         3.0964800E+02	0.001	1000.0
kh_mor_l0	         2.7002100E+02	0.001	1000.0
kh_mor_l1	         7.2600000E-01	1e-07	1.0
kh_riv_g23	         6.9561800E+02	0.01	1000.0
kh_riv_g24	         1.1296500E+02	0.01	1000.0
kh_ter33	         2.3955800E+02	0.01	1000.0
kh_ter34	         4.3395800E+02	0.01	1000.0
kh_ter35	         5.7340200E+02	0.01	1000.0
kh_h_flat1	         8.0296000E+02	0.01	1000.0
kh_h_flat2	         7.1041700E+02	0.01	1000.0
kh_h_flat3	         3.7760600E+02	0.01	1000.0
kh_h_flat4	         9.1703100E+02	0.01	1000.0
kh_h_flat5	         4.5226700E+02	0.01	1000.0
kh_mang16	         8.2030000E+02	0.01	1000.0
kh_riv_g25	         3.2546000E+02	0.01	1000.0
kh_h_flat6	         3.4428500E+02	0.01	1000.0
kh_riv_g26	         8.4206200E+02	0.01	1000.0
kh_h_flat7	         2.3663000E+02	0.01	1000.0
kh_h_flat8	         9.0269800E+02	0.01	1000.0
kh_ter36	         1.0326800E+02	0.01	1000.0
kh_ter37	         7.4156900E+02	0.01	1000.0
kh_ter38	         5.1754900E+02	0.01	1000.0
kh_riv_g27	         3.5778100E+02	0.01	1000.0
kh_sandy31	         6.7595400E+02	0.01	1000.0
kh_sandy32	         5.9588600E+02	0.01	1000.0
kh_mang17	         3.8965900E+02	0.01	1000.0
kh_mang18	         5.8465100E+02	0.01	1000.0
kh_mang19	         2.7995100E+02	0.01	1000.0
kh_mang20	         5.4093200E+02	0.01	1000.0
kh_mang21	         6.7232000E+01	0.01	1000.0
kh_hill11	         4.3260000E+02	0.01	1000.0
kh_hill12	         4.9637900E+02	0.01	1000.0
kh_hill13	         1.0959000E+02	0.01	1000.0
kh_h_flat9	         2.4552600E+02	0.01	1000.0
kh_h_flat10	         2.9118200E+02	0.01	1000.0
kh_ter14	         1.1742400E+02	0.01	1000.0
kh_ter15	         2.3718400E+02	0.01	1000.0
kh_mang22	         7.4020800E+02	0.01	1000.0
kh_riv_g28	         2.1764900E+02	0.01	1000.0
kh_riv_g29	         3.0870300E+02	0.01	1000.0
kh_riv_g30	         9.9717200E+02	0.01	1000.0
kh_ter39	         8.8278100E+02	0.01	1000.0
kh_h_flat45	         4.5820000E+00	0.01	1000.0
kh_h_flat46	         4.0427600E+02	0.01	1000.0
kh_h_flat51	         1.2227800E+02	0.01	1000.0
kh_riv_g60	         7.9797500E+02	0.01	1000.0
kh_riv_g61	         4.9884900E+02	0.01	1000.0
kh_riv_g62	         9.1127300E+02	0.01	1000.0
kh_sandy70	         1.3530100E+02	0.01	1000.0
kh_ter80	         4.4462000E+01	0.01	1000.0
kh_ter81	         1.4611200E+02	0.01	1000.0
kh_ter82	         4.0033400E+02	0.01	1000.0
kh_ter83	         6.2601200E+02	0.01	1000.0
kh_ter84	         4.0317900E+02	0.01	1000.0
kh_ter85	         8.2979100E+02	0.01	1000.0
kh_sandy71	         3.6058900E+02	0.01	1000.0
kh_riv_g63	         3.0865700E+02	0.01	1000.0
kh_ter86	         8.1438000E+02	0.01	1000.0
kh_ter87	         1.7653000E+02	0.01	1000.0
kh_ter88	         9.5557000E+01	0.01	1000.0
kh_h_flat89	         6.4455000E+01	0.01	1000.0
rch_all	         7.4300000E-01	0.5	1.2
